InvoiceNo,InvoiceRevenue,InvoiceQuantity
538908,346.8,194
541988,585.0,440
540043,168.44,48
542521,150.88,63
543033,206.79,66
545154,425.5,206
548400,626.9,283
546778,625.85,251
544472,355.4,117
546646,138.28,138
553179,125.8,78
555566,216.63,91
553505,677.8,350
551810,231.27,123
552869,367.75,302
549845,504.27,390
553710,300.05,98
555470,264.4,107
553873,296.86,209
549917,145.87,168
550518,360.65,162
556115,99.96,76
552170,216.3,122
558644,679.1,19
561036,290.46,156
558713,69.02,122
562465,630.5,361
556797,230.58,158
558233,339.26,263
557027,318.65,77
560262,368.18,162
564943,275.7,100
566074,344.9,104
565588,299.67,231
563177,65.0,1
564975,138.4,50
568554,290.5,323
569666,150.45,63
572884,309.9,130
570288,156.56,133
577519,851.07,724
578244,569.67,438
578846,365.33,299
579001,470.9,460
579391,490.68,380
577771,41.6,20
578707,372.17,228
576179,3419.64,2244
576607,710.86,526
575088,135.6,24
580738,319.08,240
579677,173.81,67
539405,919.04,328
540815,15160.9,7044
536408,783.11,558
540351,319.77,263
540798,727.36,706
542360,384.65,139
536856,754.87,343
538814,324.72,140
538832,413.79,251
536409,232.03,169
540700,462.5,238
541511,125.07,53
537868,1867.98,1730
542124,302.58,102
539321,208.46,85
536967,76.5,31
539101,6930.0,4800
544790,757.68,549
543006,325.41,86
547063,2309.15,1610
546530,4400.28,5156
547206,151.9,74
547500,524.82,414
545221,521.1,260
544169,348.57,129
545043,197.15,78
544900,295.15,125
548185,371.83,173
550457,1231.6,750
553893,323.95,137
552964,305.21,127
554865,134.04,52
553921,394.0,165
550629,169.36,48
551817,164.07,85
557026,460.11,513
557956,192.8,146
561636,344.4,176
564573,110.85,49
563703,138.98,153
568060,727.22,407
563619,330.44,218
567938,245.55,138
568530,362.8,124
566869,1009.27,427
565803,871.25,454
568513,815.13,447
563744,333.93,314
568194,191.56,123
565292,553.08,312
572921,421.59,243
574721,323.16,190
573280,343.91,178
574718,885.8,428
572033,247.94,118
574873,215.09,115
577403,462.44,392
577602,329.04,175
575312,222.0,196
575624,303.85,223
577110,113.64,126
580469,245.24,199
580956,974.01,702
581006,1186.78,609
581457,10363.82,2414
574586,247.9,66
540951,676.6,132
541124,131.4,12
538646,346.14,208
536993,110.35,39
537628,378.75,189
540364,317.06,95
540817,347.95,97
539016,571.48,198
541213,556.55,353
539840,600.72,754
541094,332.17,292
537218,320.08,196
540795,355.8,92
536981,97.39,38
541683,330.48,376
546990,530.4,256
548497,1622.41,725
546422,281.21,121
542621,493.53,281
544895,214.71,121
547659,286.25,77
543653,352.46,187
543011,375.4,188
548701,266.36,219
547000,323.3,279
543349,219.99,89
549022,83.4,12
554093,492.26,338
549813,135.19,36
552847,182.45,33
554124,860.12,326
549967,490.05,315
556010,598.0,1380
555588,124.57,33
554506,15.18,26
554996,194.4,92
550645,157.9,56
549682,269.95,156
549977,171.06,86
559557,1217.64,1026
561366,310.72,166
560222,231.39,165
561026,172.17,175
557896,114.88,43
558073,371.76,320
559135,134.5,103
560279,173.65,63
557033,189.5,82
558115,573.7,397
562044,114.78,583
561102,376.24,241
562162,158.43,69
566085,188.5,102
563931,833.32,292
566285,517.68,334
564718,137.19,75
567154,412.01,132
567189,545.78,338
566904,372.16,294
565849,323.68,236
568199,266.55,65
567454,491.18,306
564334,213.9,181
569702,377.64,186
572567,1635.66,1394
571655,283.33,112
570100,110.4,32
574533,592.56,566
574302,321.07,125
573023,490.55,383
578357,188.49,258
578036,351.9,226
576861,220.94,340
578463,340.7,160
578307,348.83,274
578690,138.55,41
581480,305.7,84
581352,152.18,98
581185,270.0,72
581003,1273.15,817
554108,315.96,168
577618,430.48,68
537446,569.03,201
537781,416.61,246
540002,310.28,188
540120,969.36,408
540411,311.07,281
536571,294.62,284
537772,287.91,157
537192,205.65,102
540531,119.49,56
543463,694.27,518
543593,597.3,186
547729,366.18,344
548507,31.77,10
545906,1120.93,623
545535,73.92,96
547417,329.56,327
546776,138.88,56
549120,178.4,72
551886,129.18,49
554966,146.4,48
550297,321.83,217
550334,459.18,256
552449,459.4,240
553207,382.35,179
555564,287.82,269
554978,350.06,250
550967,47.4,36
551391,385.2,152
555645,164.01,87
554643,792.62,277
551280,89.1,18
552452,148.08,108
557278,1152.52,616
558096,536.59,171
560255,783.9,380
559293,28.88,15
556908,302.46,254
563858,351.3,130
568900,472.04,218
566262,277.55,108
566488,361.27,95
568908,1117.86,709
569219,192.7,121
564496,319.06,191
563204,164.95,61
566053,120.98,77
569247,1574.52,552
569081,44.35,145
570195,151.24,65
570637,440.63,313
571444,469.43,227
571941,219.7,19
569740,2924.0,1600
571288,362.06,282
573124,99.6,24
573910,422.1,258
575959,1108.78,698
575129,241.73,63
577755,195.36,118
578934,213.07,73
576213,315.65,605
577484,492.94,463
574914,179.08,141
577499,24.11,15
581516,382.01,179
539351,168.0,100
538836,234.86,111
538629,223.48,133
539088,1827.91,737
538651,280.94,78
537129,301.12,232
542627,568.82,454
548863,1713.74,1050
548492,208.05,112
544717,649.02,394
549128,305.26,167
543553,209.25,295
545574,122.7,80
543398,199.8,128
546385,1588.16,744
545519,348.2,236
544187,257.85,211
543550,113.1,51
551724,209.99,125
551845,17.14,10
555025,474.02,114
549431,1163.75,895
555846,149.15,21
550360,394.83,84
551561,306.82,128
554114,178.39,55
551850,302.47,112
551334,5.9,2
551350,438.0,96
550820,341.58,101
549282,192.5,38
554107,205.7,46
557792,302.25,39
561325,449.87,770
560253,535.59,199
557603,290.36,106
559146,615.3,244
561701,234.12,204
556526,236.26,111
566971,253.91,138
563728,191.09,71
568409,111.07,29
566596,786.52,304
566873,240.28,164
567616,381.22,94
571129,406.84,353
572676,1462.45,649
571676,268.77,128
573264,606.2,327
574033,302.0,98
574312,132.28,115
574655,241.86,94
574442,561.28,139
569695,993.88,938
570857,167.47,38
571273,476.91,253
569768,659.08,388
573899,208.59,101
578541,2059.57,821
579629,246.52,226
578510,533.97,202
579473,392.06,279
575850,451.68,512
577300,306.24,286
576865,103.69,45
574956,603.75,317
580059,802.45,367
576845,200.2,44
581538,186.83,115
580523,406.86,283
580998,223.68,74
541605,114.6,60
537851,356.4,264
537050,555.84,437
538364,102.35,44
542268,490.88,420
540827,344.14,159
540464,1429.9,1070
541990,214.4,64
544303,161.95,57
549053,305.78,224
542691,631.36,472
543824,309.5,160
547577,513.84,288
543538,401.5,158
547520,456.9,133
547812,5513.32,1336
547686,310.4,210
548563,125.63,47
543982,281.8,111
549944,240.0,196
554617,119.82,79
551291,1502.78,3103
553741,463.6,199
552298,236.46,64
551142,426.4,221
554125,399.15,159
550477,682.2,362
556480,131.11,113
553350,132.0,80
554070,976.12,405
553149,726.1,377
556304,572.8,296
554306,578.65,133
554075,316.95,187
556432,299.67,139
557468,529.67,396
557864,173.85,211
562035,438.16,264
559125,437.38,211
561073,1104.31,589
561031,307.8,412
562946,2500.0,1
559401,185.81,95
561247,668.39,581
559907,936.48,625
560977,422.4,308
560915,308.6,156
562518,272.56,153
560538,306.4,192
559315,430.0,101
557326,479.45,205
564224,330.74,242
564350,302.5,545
566258,1239.86,518
564950,290.52,168
565437,568.25,261
565407,300.13,197
565431,471.59,351
566736,357.32,438
568566,213.35,86
567817,165.14,75
568366,164.3,34
565747,315.65,103
567236,467.5,146
564863,390.98,275
570442,315.84,156
571274,790.08,362
573394,456.92,260
571179,40.0,1
570188,1714.96,728
572737,298.26,174
571939,1035.45,311
574042,176.68,168
575067,774.45,461
576857,218.77,133
576556,317.95,201
578620,280.09,105
577296,151.37,117
578058,95.34,128
575206,1296.56,788
579264,44.2,70
576095,396.96,593
578133,243.8,78
579155,112.17,62
575017,114.23,89
575187,107.95,175
580654,107.13,82
568549,144.35,69
575217,147.15,50
540997,130.85,155
541292,375.15,133
541259,261.85,91
541224,201.9,71
539086,397.96,260
537227,922.4,700
545460,275.53,133
547684,762.89,330
545883,147.95,45
545693,796.86,746
548510,216.12,255
545165,94.05,21
547909,179.73,117
544354,77.28,64
553044,495.98,204
554016,585.12,232
549318,247.95,105
550774,586.9,432
550644,383.95,137
549302,449.64,216
553918,273.44,156
549372,194.7,69
558338,222.9,134
558767,383.85,117
557260,345.5,202
557089,343.44,120
561359,566.84,554
561100,322.53,435
560047,213.28,132
557262,174.53,88
561631,624.22,363
559331,349.92,214
559707,484.86,100
558875,153.13,81
561056,133.76,120
558927,324.17,181
565129,515.17,251
566564,259.05,315
565366,690.15,265
566607,496.3,175
566851,404.09,217
564377,156.51,89
564722,124.16,71
565433,124.5,12
574550,728.67,325
572107,137.37,26
573339,542.73,537
573577,495.0,300
574265,303.45,123
573140,416.46,145
573143,951.48,810
572561,456.84,288
575039,327.22,245
577728,360.73,268
575657,112.04,58
577699,400.7,234
580064,255.34,194
575184,450.4,404
575877,416.56,116
579867,789.9,454
580065,150.9,46
581414,228.19,177
569661,139.3,93
542351,152.25,39
536520,313.49,197
541110,342.61,201
537674,319.18,250
541240,161.3,83
538783,976.7,490
540691,1508.66,686
540521,114.0,78
544193,640.1,279
546542,305.99,232
548323,193.5,386
544341,377.27,165
546115,371.84,188
547079,267.18,106
547670,361.54,80
544661,574.02,248
542585,243.36,67
550178,444.82,228
555558,455.93,425
553340,1122.2,572
551414,1537.2,867
554947,100.48,97
551170,301.8,187
550057,129.09,96
550351,184.48,160
552303,247.77,150
555726,357.99,173
558709,596.33,330
560360,3949.32,2160
560694,835.65,457
559866,610.01,581
561387,196.86,142
557316,151.63,228
558702,151.62,80
559529,430.05,251
558635,91.22,42
561664,569.04,264
562108,116.01,89
559988,185.78,263
564356,684.08,416
567683,269.16,150
564346,887.47,838
564186,524.1,269
568326,307.69,161
563074,9349.72,6098
567423,31698.16,12572
568181,329.34,490
565583,253.55,51
564363,247.5,238
570118,453.55,141
573035,1498.66,1114
572183,800.69,543
570026,277.48,325
574898,827.42,518
576189,313.13,247
578255,596.36,336
578302,718.89,243
578108,385.06,526
575222,398.31,141
577859,238.41,111
576060,179.67,68
576689,230.37,226
578234,298.24,130
580752,680.99,236
581186,247.8,120
581193,144.15,92
581096,186.4,86
564364,32.82,42
536832,164.8,64
538866,647.99,318
536813,189.8,230
536535,194.85,71
537200,111.65,46
541838,807.05,313
538875,307.8,106
537207,188.77,40
542526,593.17,323
548867,223.46,188
543673,554.4,80
545064,154.5,65
548899,825.96,428
544652,479.76,360
555589,427.58,314
549299,310.45,183
550661,541.2,200
551161,319.27,251
551283,592.41,491
552872,766.9,250
549829,341.0,198
552453,723.9,370
555633,144.97,73
556222,539.12,539
552562,323.7,158
549995,1056.36,540
554035,63.9,26
558556,131.06,94
559528,455.95,224
559109,202.38,79
558642,394.34,182
558265,376.3,92
559538,261.54,134
560906,173.8,52
561242,1152.8,1323
562354,193.36,392
560701,289.2,241
559063,173.86,178
557332,22.5,6
558199,163.3,50
556726,8915.52,2096
558719,351.48,132
559709,884.4,1024
560754,310.82,496
556878,112.1,46
565684,189.6,144
566124,262.74,144
563150,306.33,281
563350,360.09,239
563909,853.9,472
564849,762.58,396
566257,855.6,680
564067,39.9,18
567457,1273.77,833
566669,466.09,251
574840,243.99,166
573291,522.99,273
572284,275.7,211
573083,989.86,243
569865,54.6,26
569407,1410.26,426
574036,313.2,249
574062,1183.9,640
571429,170.22,79
577557,437.91,221
577747,5490.24,1182
577126,1794.05,1025
576770,223.85,104
578825,165.7,96
580982,437.74,450
557781,52.5,42
540413,331.55,208
540420,207.25,251
538418,168.46,127
542147,683.93,237
541103,596.06,286
540523,340.94,250
542149,108.55,120
548557,180.09,73
549014,226.06,220
545188,582.37,366
546003,366.57,153
542597,159.43,21
544810,635.41,203
544453,149.55,51
548335,132.09,87
543001,314.63,161
548969,1129.2,636
550651,484.1,246
553566,389.01,106
555147,906.4,364
550283,639.48,440
553151,692.96,416
553184,305.76,122
553835,181.1,30
550659,347.17,296
553018,557.72,1
551840,1030.7,302
552823,127.66,86
550346,308.2,112
554337,259.9,94
559984,199.36,203
560254,236.94,322
558336,315.6,182
558042,241.47,125
561085,929.53,551
557759,493.04,281
562918,520.54,290
560356,333.11,97
563538,305.28,243
568065,1824.79,935
565613,263.2,254
566867,1642.18,902
563544,287.04,168
564803,812.16,340
567720,434.1,133
571892,431.2,143
574103,302.57,253
570113,2198.13,1469
572338,300.4,50
572560,648.28,136
573156,756.72,816
579134,499.56,330
580095,303.0,68
578472,1750.46,591
576834,389.41,193
576889,292.67,148
576222,411.72,322
579096,350.92,172
577060,131.8,92
575969,228.97,191
580512,389.62,180
580727,8935.98,2193
581182,400.58,142
565082,75.3,14
537806,372.97,105
537163,384.72,276
538151,441.6,92
536464,265.1,151
537210,207.74,100
537244,300.66,349
538169,93.45,33
547359,326.8,225
547374,274.18,136
548258,662.3,260
542780,698.6,270
547381,201.39,223
548213,475.69,433
546105,260.03,222
544676,141.48,116
547106,614.85,259
543798,178.75,86
543647,106.8,66
552554,319.51,152
554019,455.82,228
554348,1695.54,438
555568,620.65,372
555647,586.52,220
550302,446.74,151
549293,119.35,48
553196,45.7,6
554701,144.8,24
553218,134.1,30
555627,130.44,212
552639,129.35,113
553371,245.88,204
562211,148.78,290
558455,311.65,139
560896,301.03,125
559157,307.03,167
557622,73.78,41
556891,139.64,88
562145,341.58,152
561360,375.0,260
557208,351.97,215
560691,533.04,335
562421,74.4,264
560783,676.8,335
565447,625.1,326
566300,299.34,118
569016,301.22,306
567333,301.3,328
570488,3380.86,779
573343,289.53,232
573874,507.54,464
571841,381.92,149
572651,734.85,403
569900,915.49,1261
573066,236.09,243
574034,458.14,178
572889,178.75,155
571809,112.05,40
570418,511.34,123
572292,211.88,102
572661,760.74,946
569923,172.99,91
578429,521.21,351
575329,112.4,28
577406,219.0,53
580735,587.85,321
552734,1160.67,824
540823,288.5,182
539588,138.85,24
540664,263.0,87
542235,193.8,156
538086,378.53,203
540539,557.07,429
537769,198.09,90
537403,30.45,21
539332,144.0,200
538370,550.5,218
542106,1086.9,290
542535,459.8,105
547360,517.55,209
543129,195.9,122
543180,625.33,203
546837,372.12,134
543170,296.52,290
545105,720.86,316
546157,74.56,50
548542,198.2,100
550152,162.23,115
552285,325.08,200
549953,1206.29,581
549555,176.61,126
552186,483.02,326
553225,283.32,96
550612,155.3,35
554147,333.82,161
553703,464.32,298
550519,516.28,294
556578,1266.66,791
560862,287.83,209
561732,138.16,72
560035,2204.36,865
557397,131.14,71
559715,304.5,406
559014,305.5,213
560361,272.81,179
557063,160.35,95
556782,106.15,38
561518,254.82,270
568346,3671.44,937
563448,337.24,276
568104,363.65,235
566238,148.27,39
563198,536.54,340
567175,115.46,32
568578,445.69,201
570466,434.55,177
569327,480.71,346
569480,23.8,4
572061,740.41,554
573119,377.76,202
574677,230.51,111
572719,855.17,376
571563,359.3,188
576784,384.18,218
575078,320.34,146
575583,243.04,174
578948,209.5,66
578057,162.78,128
578506,316.5,170
575066,150.92,106
575876,122.4,108
577757,43.62,14
580402,655.75,326
581120,121.56,102
542123,339.6,104
536588,277.05,103
536635,572.38,246
540701,602.44,348
538308,363.24,268
539295,348.8,168
539417,72.0,32
540348,224.11,93
537678,356.91,133
542858,123.43,175
545067,258.4,64
545582,3547.34,1976
546324,307.44,162
547508,378.0,242
548177,272.76,52
549274,366.2,239
551000,159.2,66
553035,499.23,275
554441,320.48,182
550957,115.6,86
553572,591.65,255
550488,273.71,303
553638,193.75,37
549836,180.85,75
550755,103.3,58
555832,308.7,44
551399,371.29,123
550201,1143.6,356
554818,292.6,224
551884,296.88,528
552870,123.5,62
554101,223.7,120
554129,306.34,326
556942,683.17,607
559921,299.05,149
557886,565.21,231
562615,254.8,202
557967,497.9,168
558570,142.52,130
560042,170.45,88
559703,857.7,1066
560551,109.01,50
557790,403.81,191
557100,108.7,154
565214,1638.24,408
566581,1599.55,887
567077,201.94,104
567943,216.09,63
568100,454.11,319
565860,9.36,24
563551,155.05,76
564503,331.26,224
568234,223.92,166
563620,233.7,94
573356,246.85,139
573576,4941.71,1265
574092,5500.38,4074
573421,1297.26,362
573485,533.23,303
569257,2350.98,916
573841,112.67,51
573262,128.37,107
569334,1909.36,1514
571227,1288.78,316
570656,996.84,762
571546,251.88,69
574055,863.04,434
574250,133.66,104
